YEAR	country	dim	from	to	TB	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	90
1974	INDu	RISK	moderate	normal	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.673	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583
1976	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.675	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583
1977	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584
1978	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.678	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584	0.584
1979	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585
1980	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.681	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585
1981	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585
1982	INDu	RISK	moderate	normal	NA	0.772286774	0.772286774	0.772286774	0.772286774	0.772286774	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586
